SKU,OfferTermCode,RateCode,TermType,PriceDescription,EffectiveDate,StartingRange,EndingRange,Unit,PricePerUnit,Currency,Product Family,serviceCode,Location,Location Type,Availability,Storage Class,Volume Type,Fee Code,Fee Description,Group,Group Description,Transfer Type,From Location,From Location Type,To Location,To Location Type,usageType,operation,Durability
SDHP4R7WGBVJPQPY,JRTCKXETXF,SDHP4R7WGBVJPQPY.JRTCKXETXF.Q3Z75P77EN,OnDemand,$0.120 per GB - first 10 TB / month data transfer out beyond the global free tier,2016-09-01,0,10240,GB,0.12,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,AWS Outbound,Asia Pacific (Singapore),AWS Region,External,Other,APS1-DataTransfer-Out-Bytes,,
SDHP4R7WGBVJPQPY,JRTCKXETXF,SDHP4R7WGBVJPQPY.JRTCKXETXF.VF6T3GAUKQ,OnDemand,$0.085 per GB - next 40 TB / month data transfer out,2016-09-01,10240,51200,GB,0.085,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,AWS Outbound,Asia Pacific (Singapore),AWS Region,External,Other,APS1-DataTransfer-Out-Bytes,,
SDHP4R7WGBVJPQPY,JRTCKXETXF,SDHP4R7WGBVJPQPY.JRTCKXETXF.N9EW5UVVPA,OnDemand,$0.082 per GB - next 100 TB / month data transfer out,2016-09-01,51200,153600,GB,0.082,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,AWS Outbound,Asia Pacific (Singapore),AWS Region,External,Other,APS1-DataTransfer-Out-Bytes,,
SDHP4R7WGBVJPQPY,JRTCKXETXF,SDHP4R7WGBVJPQPY.JRTCKXETXF.GPHXDESFBB,OnDemand,$0.080 per GB - greater than 150 TB / month data transfer out,2016-09-01,153600,Inf,GB,0.08,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,AWS Outbound,Asia Pacific (Singapore),AWS Region,External,Other,APS1-DataTransfer-Out-Bytes,,
PQJGBSU7YWWTQH72,JRTCKXETXF,PQJGBSU7YWWTQH72.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.02 per GB - US West (Oregon) data transfer to Asia Pacific (Singapore),2016-09-01,0,Inf,GB,0.02,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Outbound,US West (Oregon),AWS Region,Asia Pacific (Singapore),AWS Region,USW2-APS1-AWS-Out-Bytes,,
F32WG242PR9CGSZ5,JRTCKXETXF,F32WG242PR9CGSZ5.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.00 per GB - US West (Northern California) data transfer from Asia Pacific (Mumbai),2016-09-01,0,Inf,GB,0,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Inbound,US West (N. California),AWS Region,Asia Pacific (Mumbai),AWS Region,USW1-APS3-AWS-In-Bytes,,
6NKBGYE6AVCJHPK5,JRTCKXETXF,6NKBGYE6AVCJHPK5.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.000 per GB - Amazon S3 accelerated data transfer in,2016-09-01,0,Inf,GB,0,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated AWS Inbound (free),External,Other,Asia Pacific (Seoul),AWS Region,APN2-DataTransfer-In-ABytes,,
XAKHUSC46NWC9PPM,JRTCKXETXF,XAKHUSC46NWC9PPM.JRTCKXETXF.6YS6EN2CT7,OnDemand,"$0.0047 per 1,000 PUT, COPY, POST, or LIST requests",2016-09-01,0,Inf,Requests,0.0000047,USD,API Request,AmazonS3,Asia Pacific (Tokyo),AWS Region,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,APN1-Requests-Tier1,,
MBZDWJYER2QQRTEJ,JRTCKXETXF,MBZDWJYER2QQRTEJ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Tokyo) Amazon S3 accelerated data transfer to Asia Pacific (Mumbai),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan",Asia Pacific (Tokyo),AWS Region,Asia Pacific (Mumbai),AWS Region,APN1-APS3-AWS-Out-ABytes-T2,,
J9UXK5Y3TC8AJ4SC,JRTCKXETXF,J9UXK5Y3TC8AJ4SC.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Sydney) Amazon S3 accelerated data transfer from Asia Pacific (Mumbai),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan",Asia Pacific (Sydney),AWS Region,Asia Pacific (Mumbai),AWS Region,APS2-APS3-AWS-In-ABytes-T1,,
D8ZBWSVHJ4CSVDFC,JRTCKXETXF,D8ZBWSVHJ4CSVDFC.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US West (Oregon) Amazon S3 accelerated data transfer to Asia Pacific (Sydney),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan",US West (Oregon),AWS Region,Asia Pacific (Sydney),AWS Region,USW2-APS2-AWS-Out-ABytes-T2,,
F49U9BGATCD8QSNE,JRTCKXETXF,F49U9BGATCD8QSNE.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.09 per GB - Asia Pacific (Tokyo) data transfer to Asia Pacific (Singapore),2016-09-01,0,Inf,GB,0.09,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Outbound,Asia Pacific (Tokyo),AWS Region,Asia Pacific (Singapore),AWS Region,APN1-APS1-AWS-Out-Bytes,,
6826XTG9QH2K44VR,JRTCKXETXF,6826XTG9QH2K44VR.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US East (Northern Virginia) Amazon S3 accelerated data transfer to Asia Pacific (Sydney),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan",US East (N. Virginia),AWS Region,Asia Pacific (Sydney),AWS Region,USE1-APS2-AWS-Out-ABytes-T1,,
UXR7XYWSGYKZ2Q2Y,JRTCKXETXF,UXR7XYWSGYKZ2Q2Y.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - EU (Ireland) Amazon S3 accelerated data transfer from Asia Pacific (Seoul),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan",EU (Ireland),AWS Region,Asia Pacific (Seoul),AWS Region,EU-APN2-AWS-In-ABytes-T1,,
8PZEMSSARPF29D58,JRTCKXETXF,8PZEMSSARPF29D58.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.03 per GB - AWS GovCloud (US) data transfer to Asia Pacific (Mumbai),2016-09-01,0,Inf,GB,0.03,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Outbound,AWS GovCloud (US),AWS Region,Asia Pacific (Mumbai),AWS Region,UGW1-APS3-AWS-Out-Bytes,,
5KXNESJCQ3W2ZH2F,JRTCKXETXF,5KXNESJCQ3W2ZH2F.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.09 per GB - Asia Pacific (Singapore) data transfer to Asia Pacific (Seoul),2016-09-01,0,Inf,GB,0.09,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Outbound,Asia Pacific (Singapore),AWS Region,Asia Pacific (Seoul),AWS Region,APS1-APN2-AWS-Out-Bytes,,
E28BE7D95SRXECJR,JRTCKXETXF,E28BE7D95SRXECJR.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Mumbai) Amazon S3 accelerated data transfer to US East (Northern Virginia),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan",Asia Pacific (Mumbai),AWS Region,US East (N. Virginia),AWS Region,APS3-USE1-AWS-Out-ABytes-T1,,
GV66X38TC6GNWB4W,JRTCKXETXF,GV66X38TC6GNWB4W.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US West (Northern California) Amazon S3 accelerated data transfer from Asia Pacific (Seoul),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Inbound from close by location,US West (N. California),AWS Region,Asia Pacific (Seoul),AWS Region,USW1-APN2-AWS-In-ABytes,,
KESQ3TDY8X88B9GX,JRTCKXETXF,KESQ3TDY8X88B9GX.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US East (Ohio) Amazon S3 accelerated data transfer to Asia Pacific (Sydney),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Outbound from close by location,US East (Ohio),AWS Region,Asia Pacific (Sydney),AWS Region,USE2-APS2-AWS-Out-ABytes,,
R9DT92BCYWWH9KQW,JRTCKXETXF,R9DT92BCYWWH9KQW.JRTCKXETXF.6YNURZBX9Y,OnDemand,$0.0264 per GB - first 1 TB / month of storage used - Reduced Redundancy Storage,2016-09-01,0,1024,GB-Mo,0.0264,USD,Storage,AmazonS3,Asia Pacific (Tokyo),AWS Region,99.99%,Non-Critical Data,Reduced Redundancy,,,,,,,,,,APN1-TimedStorage-RRS-ByteHrs,,99.99%
R9DT92BCYWWH9KQW,JRTCKXETXF,R9DT92BCYWWH9KQW.JRTCKXETXF.QUZRP4P8Y4,OnDemand,$0.0259 per GB - next 49 TB / month of storage used - Reduced Redundancy Storage,2016-09-01,1024,51200,GB-Mo,0.0259,USD,Storage,AmazonS3,Asia Pacific (Tokyo),AWS Region,99.99%,Non-Critical Data,Reduced Redundancy,,,,,,,,,,APN1-TimedStorage-RRS-ByteHrs,,99.99%
R9DT92BCYWWH9KQW,JRTCKXETXF,R9DT92BCYWWH9KQW.JRTCKXETXF.D42MF2PVJS,OnDemand,$0.0255 per GB - next 450 TB / month of storage used - Reduced Redundancy Storage,2016-09-01,51200,512000,GB-Mo,0.0255,USD,Storage,AmazonS3,Asia Pacific (Tokyo),AWS Region,99.99%,Non-Critical Data,Reduced Redundancy,,,,,,,,,,APN1-TimedStorage-RRS-ByteHrs,,99.99%
R9DT92BCYWWH9KQW,JRTCKXETXF,R9DT92BCYWWH9KQW.JRTCKXETXF.YJ98HAVVPP,OnDemand,$0.0250 per GB - next 500 TB / month of storage used - Reduced Redundancy Storage,2016-09-01,512000,1024000,GB-Mo,0.025,USD,Storage,AmazonS3,Asia Pacific (Tokyo),AWS Region,99.99%,Non-Critical Data,Reduced Redundancy,,,,,,,,,,APN1-TimedStorage-RRS-ByteHrs,,99.99%
R9DT92BCYWWH9KQW,JRTCKXETXF,R9DT92BCYWWH9KQW.JRTCKXETXF.J25EHUHHDK,OnDemand,$0.0246 per GB - next 4000 TB / month of storage used - Reduced Redundancy Storage,2016-09-01,1024000,5120000,GB-Mo,0.0246,USD,Storage,AmazonS3,Asia Pacific (Tokyo),AWS Region,99.99%,Non-Critical Data,Reduced Redundancy,,,,,,,,,,APN1-TimedStorage-RRS-ByteHrs,,99.99%
R9DT92BCYWWH9KQW,JRTCKXETXF,R9DT92BCYWWH9KQW.JRTCKXETXF.JR3K5QW8G3,OnDemand,$0.0242 per GB - storage used /  month over 5000 TB - Reduced Redundancy Storage,2016-09-01,5120000,Inf,GB-Mo,0.0242,USD,Storage,AmazonS3,Asia Pacific (Tokyo),AWS Region,99.99%,Non-Critical Data,Reduced Redundancy,,,,,,,,,,APN1-TimedStorage-RRS-ByteHrs,,99.99%
P38FVMG2KDNDFPUY,JRTCKXETXF,P38FVMG2KDNDFPUY.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.00 per GB - US East (Ohio) data transfer from AWS GovCloud (US),2016-09-01,0,Inf,GB,0,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Inbound,US East (Ohio),AWS Region,AWS GovCloud (US),AWS Region,USE2-UGW1-AWS-In-Bytes,,
FNWV6QQJ34ZTYY9U,JRTCKXETXF,FNWV6QQJ34ZTYY9U.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.0125 per GB-Month of storage used in Standard-Infrequent Access,2016-09-01,0,Inf,GB-Mo,0.0125,USD,Storage,AmazonS3,US East (Ohio),AWS Region,99.9%,Infrequent Access,Standard - Infrequent Access,,,,,,,,,,USE2-TimedStorage-SIA-ByteHrs,,99.999999999%
3GYMSBDNNT2SPFWT,JRTCKXETXF,3GYMSBDNNT2SPFWT.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - EU (Ireland) Amazon S3 accelerated data transfer to EU (Germany),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan",EU (Ireland),AWS Region,US West (N. California),AWS Region,EU-USW1-AWS-Out-ABytes-T2,,
ZAYA5H48K8JJGPJR,JRTCKXETXF,ZAYA5H48K8JJGPJR.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US West (Northern California) Amazon S3 accelerated data transfer to EU (Germany),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan",US West (N. California),AWS Region,EU (Frankfurt),AWS Region,USW1-EUC1-AWS-Out-ABytes-T2,,
RW4AEQJGFKXAZH7X,JRTCKXETXF,RW4AEQJGFKXAZH7X.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US East (Northern Virginia) Amazon S3 accelerated data transfer from US West (Oregon),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan",US East (N. Virginia),AWS Region,US West (Oregon),AWS Region,USE1-USW2-AWS-In-ABytes-T1,,
KVHW2VWHHBQG7BXZ,JRTCKXETXF,KVHW2VWHHBQG7BXZ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US East (Ohio) Amazon S3 accelerated data transfer to US West (Northern California),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Outbound from close by location,US East (Ohio),AWS Region,US West (N. California),AWS Region,USE2-USW1-AWS-Out-ABytes,,
WFJRB9TTNEXMA2UB,JRTCKXETXF,WFJRB9TTNEXMA2UB.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.02 per GB - EU (Ireland) data transfer to Asia Pacific (Sydney),2016-09-01,0,Inf,GB,0.02,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Outbound,EU (Ireland),AWS Region,Asia Pacific (Sydney),AWS Region,EU-APS2-AWS-Out-Bytes,,
9CNQX7T8MK8SAKTJ,JRTCKXETXF,9CNQX7T8MK8SAKTJ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Seoul) Amazon S3 accelerated data transfer from US East (Northern Virginia),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan",Asia Pacific (Seoul),AWS Region,US East (N. Virginia),AWS Region,APN2-USE1-AWS-In-ABytes-T1,,
9ECCB6G2NAPWBTVJ,JRTCKXETXF,9ECCB6G2NAPWBTVJ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Mumbai) Amazon S3 accelerated data transfer to Asia Pacific (Seoul),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Outbound from close by location,Asia Pacific (Mumbai),AWS Region,Asia Pacific (Seoul),AWS Region,APS3-APN2-AWS-Out-ABytes,,
KSZB3V2AY39UJA5B,JRTCKXETXF,KSZB3V2AY39UJA5B.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - EU (Ireland) Amazon S3 accelerated data transfer from EU (Germany),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Inbound from close by location,EU (Ireland),AWS Region,EU (Frankfurt),AWS Region,EU-EUC1-AWS-In-ABytes,,
7E9AVHCKGC5KUCTU,JRTCKXETXF,7E9AVHCKGC5KUCTU.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.011 per GB - Glacier Restore Fee,2016-09-01,0,Inf,GB,0.011,USD,Fee,AmazonS3,US West (N. California),AWS Region,,,,Glacier:PeakRestore,Pro-rated fee for retrieving greater than 5% of data stored,,,,,,,,USW1-Peak-Restore-Bytes-Delta,,
RVXQTGCQJGXTAR23,JRTCKXETXF,RVXQTGCQJGXTAR23.JRTCKXETXF.6YS6EN2CT7,OnDemand,"$0.080 per GB - Amazon S3 accelerated data transfer in (from outside US, Europe or Japan)",2016-09-01,0,Inf,GB,0.08,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated AWS Inbound using edge locations outside US, Europe or Japan",External,Other,Asia Pacific (Singapore),AWS Region,APS1-DataTransfer-In-ABytes-T2,,
N7JF33XCBEZEKJFQ,JRTCKXETXF,N7JF33XCBEZEKJFQ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.02 per GB - EU (Ireland) data transfer to US East (Northern Virginia),2016-09-01,0,Inf,GB,0.02,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Outbound,EU (Ireland),AWS Region,US East (N. Virginia),AWS Region,EU-USE1-AWS-Out-Bytes,,
VD3GF9SQH7CPXX9Q,JRTCKXETXF,VD3GF9SQH7CPXX9Q.JRTCKXETXF.6YNURZBX9Y,OnDemand,$0.0264 per GB - first 1 TB / month of storage used - Reduced Redundancy Storage,2016-09-01,0,1024,GB-Mo,0.0264,USD,Storage,AmazonS3,Asia Pacific (Sydney),AWS Region,99.99%,Non-Critical Data,Reduced Redundancy,,,,,,,,,,APS2-TimedStorage-RRS-ByteHrs,,99.99%
VD3GF9SQH7CPXX9Q,JRTCKXETXF,VD3GF9SQH7CPXX9Q.JRTCKXETXF.QUZRP4P8Y4,OnDemand,$0.0259 per GB - next 49 TB / month of storage used - Reduced Redundancy Storage,2016-09-01,1024,51200,GB-Mo,0.0259,USD,Storage,AmazonS3,Asia Pacific (Sydney),AWS Region,99.99%,Non-Critical Data,Reduced Redundancy,,,,,,,,,,APS2-TimedStorage-RRS-ByteHrs,,99.99%
VD3GF9SQH7CPXX9Q,JRTCKXETXF,VD3GF9SQH7CPXX9Q.JRTCKXETXF.D42MF2PVJS,OnDemand,$0.0255 per GB - next 450 TB / month of storage used - Reduced Redundancy Storage,2016-09-01,51200,512000,GB-Mo,0.0255,USD,Storage,AmazonS3,Asia Pacific (Sydney),AWS Region,99.99%,Non-Critical Data,Reduced Redundancy,,,,,,,,,,APS2-TimedStorage-RRS-ByteHrs,,99.99%
VD3GF9SQH7CPXX9Q,JRTCKXETXF,VD3GF9SQH7CPXX9Q.JRTCKXETXF.YJ98HAVVPP,OnDemand,$0.0250 per GB - next 500 TB / month of storage used - Reduced Redundancy Storage,2016-09-01,512000,1024000,GB-Mo,0.025,USD,Storage,AmazonS3,Asia Pacific (Sydney),AWS Region,99.99%,Non-Critical Data,Reduced Redundancy,,,,,,,,,,APS2-TimedStorage-RRS-ByteHrs,,99.99%
VD3GF9SQH7CPXX9Q,JRTCKXETXF,VD3GF9SQH7CPXX9Q.JRTCKXETXF.J25EHUHHDK,OnDemand,$0.0246 per GB - next 4000 TB / month of storage used - Reduced Redundancy Storage,2016-09-01,1024000,5120000,GB-Mo,0.0246,USD,Storage,AmazonS3,Asia Pacific (Sydney),AWS Region,99.99%,Non-Critical Data,Reduced Redundancy,,,,,,,,,,APS2-TimedStorage-RRS-ByteHrs,,99.99%
VD3GF9SQH7CPXX9Q,JRTCKXETXF,VD3GF9SQH7CPXX9Q.JRTCKXETXF.JR3K5QW8G3,OnDemand,$0.0242 per GB - storage used /  month over 5000 TB - Reduced Redundancy Storage,2016-09-01,5120000,Inf,GB-Mo,0.0242,USD,Storage,AmazonS3,Asia Pacific (Sydney),AWS Region,99.99%,Non-Critical Data,Reduced Redundancy,,,,,,,,,,APS2-TimedStorage-RRS-ByteHrs,,99.99%
PYDB6NBQDRK423H7,JRTCKXETXF,PYDB6NBQDRK423H7.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US West (Oregon) Amazon S3 accelerated data transfer from Asia Pacific (Seoul),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan",US West (Oregon),AWS Region,Asia Pacific (Seoul),AWS Region,USW2-APN2-AWS-In-ABytes-T2,,
5BYAFER2CP39HBXR,JRTCKXETXF,5BYAFER2CP39HBXR.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US West (Oregon) Amazon S3 accelerated data transfer to EU (Germany),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan",US West (Oregon),AWS Region,EU (Frankfurt),AWS Region,USW2-EUC1-AWS-Out-ABytes-T1,,
64NBCRS5N9447R4P,JRTCKXETXF,64NBCRS5N9447R4P.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.00 per GB - US West (Oregon) data transfer from US East (Ohio),2016-09-01,0,Inf,GB,0,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Inbound,US West (Oregon),AWS Region,US East (Ohio),AWS Region,USW2-USE2-AWS-In-Bytes,,
B7KB7GWW9AC27WUT,JRTCKXETXF,B7KB7GWW9AC27WUT.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - EU (Germany) Amazon S3 accelerated data transfer to US East (Northern Virginia),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan",EU (Frankfurt),AWS Region,US East (N. Virginia),AWS Region,EUC1-USE1-AWS-Out-ABytes-T1,,
7SJ8EB9KT49PJJFA,JRTCKXETXF,7SJ8EB9KT49PJJFA.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - South America (Sao Paulo) Amazon S3 accelerated data transfer to Asia Pacific (Tokyo),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan",South America (Sao Paulo),AWS Region,Asia Pacific (Tokyo),AWS Region,SAE1-APN1-AWS-Out-ABytes-T1,,
43SVRH2NZVAKYEXT,JRTCKXETXF,43SVRH2NZVAKYEXT.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.01 per GB - US East (Ohio) data transfer to US East (Northern Virginia),2016-09-01,0,Inf,GB,0.01,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Outbound,US East (Ohio),AWS Region,US East (N. Virginia),AWS Region,USE2-USE1-AWS-Out-Bytes,,
HPJVQND9UC2KB6EP,JRTCKXETXF,HPJVQND9UC2KB6EP.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.02 per GB - EU (Ireland) data transfer to US West (Northern California),2016-09-01,0,Inf,GB,0.02,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Outbound,EU (Ireland),AWS Region,US West (N. California),AWS Region,EU-USW1-AWS-Out-Bytes,,
CNXQD94ZTNPRY8FS,JRTCKXETXF,CNXQD94ZTNPRY8FS.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Tokyo) Amazon S3 accelerated data transfer from US West (Northern California),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Inbound from close by location,Asia Pacific (Tokyo),AWS Region,US West (N. California),AWS Region,APN1-USW1-AWS-In-ABytes,,
P7AN7DNSBWHY4VAX,JRTCKXETXF,P7AN7DNSBWHY4VAX.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US West (Oregon) Amazon S3 accelerated data transfer from Asia Pacific (Tokyo),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Inbound from close by location,US West (Oregon),AWS Region,Asia Pacific (Tokyo),AWS Region,USW2-APN1-AWS-In-ABytes,,
H9EH3UURC3GVPYSJ,JRTCKXETXF,H9EH3UURC3GVPYSJ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US West (Northern California) Amazon S3 accelerated data transfer from US West (Oregon),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan",US West (N. California),AWS Region,US West (Oregon),AWS Region,USW1-USW2-AWS-In-ABytes-T2,,
RP3ZUBNA3QZ7JHU5,JRTCKXETXF,RP3ZUBNA3QZ7JHU5.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.00 per GB data transfer in to US East (Northern Virginia) from CloudFront,2016-09-01,0,Inf,GB,0,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Inbound,US East (N. Virginia),AWS Region,Amazon CloudFront,AWS Edge Location,USE1-CloudFront-In-Bytes,,
YU5YEYG8SXGF4NKZ,JRTCKXETXF,YU5YEYG8SXGF4NKZ.JRTCKXETXF.6YS6EN2CT7,OnDemand,"$0.040 per GB - Amazon S3 accelerated data transfer out (to outside US, Europe or Japan)",2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated AWS Outbound using edge locations outside US, Europe or Japan",Asia Pacific (Sydney),AWS Region,External,Other,APS2-DataTransfer-Out-ABytes-T2,,
XAJSBBR3F4CX756Z,JRTCKXETXF,XAJSBBR3F4CX756Z.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.00 per GB - EU (Germany) data transfer from US East (Northern Virginia),2016-09-01,0,Inf,GB,0,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Inbound,EU (Frankfurt),AWS Region,US East (N. Virginia),AWS Region,EUC1-USE1-AWS-In-Bytes,,
T3BX2KSA6VQYZZZ3,JRTCKXETXF,T3BX2KSA6VQYZZZ3.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Amazon S3 accelerated data transfer out,2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated AWS Outbound from close by location,Asia Pacific (Singapore),AWS Region,External,Other,APS1-DataTransfer-Out-ABytes,,
V8MTK4QPW99K2DHR,JRTCKXETXF,V8MTK4QPW99K2DHR.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US East (Ohio) Amazon S3 accelerated data transfer to Asia Pacific (Seoul),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan",US East (Ohio),AWS Region,Asia Pacific (Seoul),AWS Region,USE2-APN2-AWS-Out-ABytes-T1,,
